county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full,is_complete
CLARK,7910,0,Sanders,0,0,0,3,1,CLARK-7910,TRUE
CLARK,7910,0,Steyer,0,0,0,3,1,CLARK-7910,TRUE
CLARK,7910,0,Warren,0,0,0,3,1,CLARK-7910,TRUE
CLARK,7910,0,Yang,0,0,0,3,1,CLARK-7910,TRUE
CLARK,7910,0,Uncommitted,0,0,0,3,1,CLARK-7910,TRUE
CLARK,7912,0,Bennet,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Biden,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Buttigieg,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Delaney,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Gabbard,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Klobuchar,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Patrick,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Sanders,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Steyer,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Warren,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Yang,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7912,0,Uncommitted,0,0,0,3,1,CLARK-7912,TRUE
CLARK,7920,0,Bennet,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Biden,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Buttigieg,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Delaney,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Gabbard,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Klobuchar,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Patrick,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Sanders,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Steyer,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Warren,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Yang,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7920,0,Uncommitted,0,0,0,3,1,CLARK-7920,TRUE
CLARK,7923,0,Bennet,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Biden,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Buttigieg,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Delaney,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Gabbard,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Klobuchar,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Patrick,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Sanders,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Steyer,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Warren,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Yang,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7923,0,Uncommitted,0,0,0,3,1,CLARK-7923,TRUE
CLARK,7926,0,Bennet,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Biden,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Buttigieg,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Delaney,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Gabbard,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Klobuchar,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Patrick,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Sanders,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Steyer,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Warren,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Yang,0,0,0,3,1,CLARK-7926,TRUE
CLARK,7926,0,Uncommitted,0,0,0,3,1,CLARK-7926,TRUE
CLARK,9996,1,Bennet,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Biden,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Buttigieg,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Delaney,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Gabbard,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Klobuchar,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Patrick,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Sanders,1,1,1,1,1,CLARK-9996,TRUE
CLARK,9996,1,Steyer,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Warren,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Yang,0,0,0,1,1,CLARK-9996,TRUE
CLARK,9996,1,Uncommitted,0,0,0,1,1,CLARK-9996,TRUE
CLARK,Bellagio,123,Bennet,0,0,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Biden,19,39,45,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Buttigieg,0,0,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Delaney,0,0,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Gabbard,0,0,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Klobuchar,0,0,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Patrick,0,0,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Sanders,32,75,76,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Steyer,0,3,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Warren,0,6,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Yang,0,0,0,NA,51,CLARK-Bellagio,TRUE
CLARK,Bellagio,123,Uncommitted,0,0,2,NA,51,CLARK-Bellagio,TRUE
CLARK,Harrahs,82,Bennet,0,0,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Biden,12,26,29,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Buttigieg,0,1,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Delaney,0,0,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Gabbard,0,0,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Klobuchar,0,1,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Patrick,0,0,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Sanders,12,28,29,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Steyer,10,24,24,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Warren,0,2,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Yang,0,0,0,NA,NA,CLARK-Harrahs,NA
CLARK,Harrahs,82,Uncommitted,0,0,0,NA,NA,CLARK-Harrahs,NA
CLARK,Mandalay Bay,145,Bennet,0,0,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Biden,14,48,51,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Buttigieg,0,4,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Delaney,0,0,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Gabbard,0,0,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Klobuchar,0,1,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Patrick,0,0,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Sanders,19,68,72,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Steyer,0,19,21,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Warren,0,5,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Yang,0,0,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Mandalay Bay,145,Uncommitted,0,0,0,NA,33,CLARK-Mandalay Bay,TRUE
CLARK,Paris,54,Bennet,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Biden,14,22,22,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Buttigieg,6,10,10,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Delaney,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Gabbard,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Klobuchar,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Patrick,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Sanders,7,12,12,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Steyer,6,10,10,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Warren,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Yang,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Paris,54,Uncommitted,0,0,0,NA,33,CLARK-Paris,TRUE
CLARK,Park MGM,167,Bennet,0,0,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Biden,7,36,36,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Buttigieg,0,1,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Delaney,0,0,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Gabbard,0,0,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Klobuchar,0,0,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Patrick,0,0,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Sanders,18,73,89,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Steyer,8,41,41,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Warren,0,17,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Yang,0,0,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Park MGM,167,Uncommitted,0,0,0,NA,33,CLARK-Park MGM,TRUE
CLARK,Rio,58,Bennet,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Biden,2,8,9,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Buttigieg,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Delaney,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Gabbard,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Klobuchar,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Patrick,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Sanders,7,31,31,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Steyer,4,18,18,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Warren,0,11,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Yang,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Rio,58,Uncommitted,0,0,0,NA,13,CLARK-Rio,TRUE
CLARK,Wynn Resorts,95,Bennet,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Biden,3,25,28,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Buttigieg,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Delaney,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Gabbard,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Klobuchar,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Patrick,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Sanders,6,46,50,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Steyer,2,16,17,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Warren,0,6,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Yang,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
CLARK,Wynn Resorts,95,Uncommitted,0,0,0,NA,NA,CLARK-Wynn Resorts,NA
DOUGLAS,1,56,Bennet,0,0,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Biden,0,9,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Buttigieg,1,17,26,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Delaney,0,0,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Gabbard,0,0,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Klobuchar,1,10,16,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Patrick,0,0,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Sanders,1,11,13,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Steyer,0,5,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Warren,0,4,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Yang,0,0,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,1,56,Uncommitted,0,0,0,2,3,DOUGLAS-1,TRUE
DOUGLAS,10,56,Bennet,0,0,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Biden,0,6,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Buttigieg,2,9,17,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Delaney,0,0,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Gabbard,0,1,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Klobuchar,1,9,14,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Patrick,0,0,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Sanders,2,18,24,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Steyer,0,8,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Warren,0,4,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Yang,0,0,0,2,5,DOUGLAS-10,TRUE
DOUGLAS,10,56,Uncommitted,0,1,1,2,5,DOUGLAS-10,TRUE
DOUGLAS,11,97,Bennet,0,0,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Biden,1,24,27,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Buttigieg,1,15,24,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Delaney,0,0,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Gabbard,0,1,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Klobuchar,2,23,30,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Patrick,0,0,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Sanders,1,16,16,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Steyer,0,11,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Warren,0,5,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Yang,0,0,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,11,97,Uncommitted,0,2,0,2,5,DOUGLAS-11,TRUE
DOUGLAS,12,15,Bennet,0,0,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Biden,0,1,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Buttigieg,0,2,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Delaney,0,0,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Gabbard,0,0,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Klobuchar,0,0,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Patrick,0,0,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Sanders,1,7,10,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Steyer,1,4,5,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Warren,0,0,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Yang,0,0,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,12,15,Uncommitted,0,1,0,2,2,DOUGLAS-12,TRUE
DOUGLAS,13,111,Bennet,0,0,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Biden,0,13,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Buttigieg,3,27,38,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Delaney,0,0,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Gabbard,0,0,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Klobuchar,0,9,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Patrick,0,0,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Sanders,3,36,40,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Steyer,0,11,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Warren,2,14,20,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Yang,0,0,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,13,111,Uncommitted,0,1,0,2,8,DOUGLAS-13,TRUE
DOUGLAS,14,59,Bennet,0,1,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Biden,0,8,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Buttigieg,1,20,27,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Delaney,0,0,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Gabbard,0,0,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Klobuchar,2,13,27,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Patrick,0,0,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Sanders,0,4,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Steyer,0,8,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Warren,0,3,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Yang,0,0,0,2,3,DOUGLAS-14,TRUE
DOUGLAS,14,59,Uncommitted,0,2,2,2,3,DOUGLAS-14,TRUE
DOUGLAS,15,30,Bennet,0,0,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Biden,0,5,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Buttigieg,2,7,26,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Delaney,0,0,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Gabbard,0,0,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Klobuchar,0,6,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Patrick,0,0,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Sanders,0,6,2,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Steyer,0,0,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Warren,0,2,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Yang,0,0,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,15,30,Uncommitted,0,0,0,2,2,DOUGLAS-15,TRUE
DOUGLAS,16,59,Bennet,0,0,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Biden,0,7,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Buttigieg,0,6,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Delaney,0,0,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Gabbard,0,0,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Klobuchar,1,15,21,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Patrick,0,0,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Sanders,1,11,11,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Steyer,1,10,15,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Warren,1,10,12,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Yang,0,0,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,16,59,Uncommitted,0,0,0,2,3,DOUGLAS-16,TRUE
DOUGLAS,17,84,Bennet,0,0,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Biden,0,12,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Buttigieg,1,15,20,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Delaney,0,0,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Gabbard,0,0,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Klobuchar,2,18,27,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Patrick,0,0,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Sanders,1,11,14,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Steyer,2,20,23,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Warren,0,8,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Yang,0,0,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,17,84,Uncommitted,0,0,0,2,6,DOUGLAS-17,TRUE
DOUGLAS,18,59,Bennet,0,0,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Biden,1,17,20,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Buttigieg,2,17,26,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Delaney,0,0,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Gabbard,0,0,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Klobuchar,0,5,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Patrick,0,0,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Sanders,0,6,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Steyer,0,8,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Warren,0,6,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Yang,0,0,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,18,59,Uncommitted,0,0,0,2,3,DOUGLAS-18,TRUE
DOUGLAS,19,85,Bennet,0,0,0,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Biden,0,12,1,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Buttigieg,0,8,2,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Delaney,0,0,0,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Gabbard,0,0,0,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Klobuchar,2,18,31,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Patrick,0,0,0,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Sanders,2,19,24,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Steyer,2,21,25,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Warren,0,7,0,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Yang,0,0,0,2,5,DOUGLAS-19,TRUE
DOUGLAS,19,85,Uncommitted,0,0,0,2,5,DOUGLAS-19,TRUE
DOUGLAS,2,91,Bennet,0,0,0,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Biden,2,20,20,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Buttigieg,2,19,22,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Delaney,0,0,0,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Gabbard,0,0,0,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Klobuchar,1,16,18,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Patrick,0,0,0,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Sanders,1,13,15,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Steyer,0,12,8,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Warren,0,11,8,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Yang,0,0,0,2,6,DOUGLAS-2,TRUE
DOUGLAS,2,91,Uncommitted,0,0,0,2,6,DOUGLAS-2,TRUE
DOUGLAS,20,90,Bennet,0,0,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Biden,0,8,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Buttigieg,4,25,40,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Delaney,0,0,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Gabbard,0,1,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Klobuchar,0,10,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Patrick,0,0,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Sanders,3,24,33,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Steyer,0,10,7,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Warren,0,11,2,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Yang,0,1,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,20,90,Uncommitted,0,0,0,2,7,DOUGLAS-20,TRUE
DOUGLAS,21,75,Bennet,0,0,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Biden,1,15,18,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Buttigieg,0,8,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Delaney,0,0,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Gabbard,0,0,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Klobuchar,2,18,25,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Patrick,0,0,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Sanders,1,14,17,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Steyer,1,14,19,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Warren,0,6,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Yang,0,0,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,21,75,Uncommitted,0,0,0,2,5,DOUGLAS-21,TRUE
DOUGLAS,22,106,Bennet,0,0,0,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Biden,1,18,20,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Buttigieg,1,16,18,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Delaney,0,0,0,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Gabbard,0,0,0,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Klobuchar,1,15,18,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Patrick,0,0,0,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Sanders,2,25,29,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Steyer,1,21,21,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Warren,0,11,0,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Yang,0,0,0,2,6,DOUGLAS-22,TRUE
DOUGLAS,22,106,Uncommitted,0,0,0,2,6,DOUGLAS-22,TRUE
