county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full
CLARK,3566,0,klobuchar,0,0,0,4,1,CLARK-3566
CLARK,3566,0,patrick,0,0,0,4,1,CLARK-3566
CLARK,3566,0,sanders,0,0,0,4,1,CLARK-3566
CLARK,3566,0,steyer,0,0,0,4,1,CLARK-3566
CLARK,3566,0,warren,0,0,0,4,1,CLARK-3566
CLARK,3566,0,yang,0,0,0,4,1,CLARK-3566
CLARK,3566,0,uncommitted,0,0,0,4,1,CLARK-3566
CLARK,3571,0,bennet,0,0,0,4,1,CLARK-3571
CLARK,3571,0,biden,0,0,0,4,1,CLARK-3571
CLARK,3571,0,buttigieg,0,0,0,4,1,CLARK-3571
CLARK,3571,0,delaney,0,0,0,4,1,CLARK-3571
CLARK,3571,0,gabbard,0,0,0,4,1,CLARK-3571
CLARK,3571,0,klobuchar,0,0,0,4,1,CLARK-3571
CLARK,3571,0,patrick,0,0,0,4,1,CLARK-3571
CLARK,3571,0,sanders,0,0,0,4,1,CLARK-3571
CLARK,3571,0,steyer,0,0,0,4,1,CLARK-3571
CLARK,3571,0,warren,0,0,0,4,1,CLARK-3571
CLARK,3571,0,yang,0,0,0,4,1,CLARK-3571
CLARK,3571,0,uncommitted,0,0,0,4,1,CLARK-3571
CLARK,3576,44,bennet,0,0,0,3,4,CLARK-3576
CLARK,3576,44,biden,0,4,2,3,4,CLARK-3576
CLARK,3576,44,buttigieg,2,17,21,3,4,CLARK-3576
CLARK,3576,44,delaney,0,0,0,3,4,CLARK-3576
CLARK,3576,44,gabbard,0,0,0,3,4,CLARK-3576
CLARK,3576,44,klobuchar,0,2,0,3,4,CLARK-3576
CLARK,3576,44,patrick,0,0,0,3,4,CLARK-3576
CLARK,3576,44,sanders,1,11,11,3,4,CLARK-3576
CLARK,3576,44,steyer,0,3,0,3,4,CLARK-3576
CLARK,3576,44,warren,1,7,9,3,4,CLARK-3576
CLARK,3576,44,yang,0,0,0,3,4,CLARK-3576
CLARK,3576,44,uncommitted,0,0,0,3,4,CLARK-3576
CLARK,3587,48,bennet,0,0,0,4,6,CLARK-3587
CLARK,3587,48,biden,2,17,18,4,6,CLARK-3587
CLARK,3587,48,buttigieg,1,8,8,4,6,CLARK-3587
CLARK,3587,48,delaney,0,0,0,4,6,CLARK-3587
CLARK,3587,48,gabbard,0,0,0,4,6,CLARK-3587
CLARK,3587,48,klobuchar,0,1,0,4,6,CLARK-3587
CLARK,3587,48,patrick,0,0,0,4,6,CLARK-3587
CLARK,3587,48,sanders,2,11,12,4,6,CLARK-3587
CLARK,3587,48,steyer,0,3,0,4,6,CLARK-3587
CLARK,3587,48,warren,1,8,10,4,6,CLARK-3587
CLARK,3587,48,yang,0,0,0,4,6,CLARK-3587
CLARK,3587,48,uncommitted,0,0,0,4,6,CLARK-3587
CLARK,3602,127,bennet,0,0,0,4,16,CLARK-3602
CLARK,3602,127,biden,4,26,30,4,16,CLARK-3602
CLARK,3602,127,buttigieg,0,12,0,4,16,CLARK-3602
CLARK,3602,127,delaney,0,0,0,4,16,CLARK-3602
CLARK,3602,127,gabbard,0,0,0,4,16,CLARK-3602
CLARK,3602,127,klobuchar,0,7,0,4,16,CLARK-3602
CLARK,3602,127,patrick,0,0,0,4,16,CLARK-3602
CLARK,3602,127,sanders,6,42,44,4,16,CLARK-3602
CLARK,3602,127,steyer,3,19,27,4,16,CLARK-3602
CLARK,3602,127,warren,3,20,24,4,16,CLARK-3602
CLARK,3602,127,yang,0,1,0,4,16,CLARK-3602
CLARK,3602,127,uncommitted,0,0,1,4,16,CLARK-3602
CLARK,3607,90,bennet,0,0,0,4,16,CLARK-3607
CLARK,3607,90,biden,0,2,0,4,16,CLARK-3607
CLARK,3607,90,buttigieg,4,8,10,4,16,CLARK-3607
CLARK,3607,90,delaney,0,0,0,4,16,CLARK-3607
CLARK,3607,90,gabbard,0,0,0,4,16,CLARK-3607
CLARK,3607,90,klobuchar,0,1,0,4,16,CLARK-3607
CLARK,3607,90,patrick,0,0,0,4,16,CLARK-3607
CLARK,3607,90,sanders,12,22,25,4,16,CLARK-3607
CLARK,3607,90,steyer,0,1,0,4,16,CLARK-3607
CLARK,3607,90,warren,0,1,0,4,16,CLARK-3607
CLARK,3607,90,yang,0,0,0,4,16,CLARK-3607
CLARK,3607,90,uncommitted,0,0,0,4,16,CLARK-3607
CLARK,3608,66,bennet,0,0,0,4,8,CLARK-3608
CLARK,3608,66,biden,3,18,22,4,8,CLARK-3608
CLARK,3608,66,buttigieg,2,17,19,4,8,CLARK-3608
CLARK,3608,66,delaney,0,0,0,4,8,CLARK-3608
CLARK,3608,66,gabbard,0,0,0,4,8,CLARK-3608
CLARK,3608,66,klobuchar,2,13,14,4,8,CLARK-3608
CLARK,3608,66,patrick,0,0,0,4,8,CLARK-3608
CLARK,3608,66,sanders,1,10,11,4,8,CLARK-3608
CLARK,3608,66,steyer,0,7,0,4,8,CLARK-3608
CLARK,3608,66,warren,0,1,0,4,8,CLARK-3608
CLARK,3608,66,yang,0,0,0,4,8,CLARK-3608
CLARK,3608,66,uncommitted,0,0,0,4,8,CLARK-3608
CLARK,3710,17,bennet,0,0,0,4,2,CLARK-3710
CLARK,3710,17,biden,1,6,8,4,2,CLARK-3710
CLARK,3710,17,buttigieg,1,5,7,4,2,CLARK-3710
CLARK,3710,17,delaney,0,0,0,4,2,CLARK-3710
CLARK,3710,17,gabbard,0,0,0,4,2,CLARK-3710
CLARK,3710,17,klobuchar,0,3,0,4,2,CLARK-3710
CLARK,3710,17,patrick,0,0,0,4,2,CLARK-3710
CLARK,3710,17,sanders,0,3,0,4,2,CLARK-3710
CLARK,3710,17,steyer,0,0,0,4,2,CLARK-3710
CLARK,3710,17,warren,0,0,0,4,2,CLARK-3710
CLARK,3710,17,yang,0,0,0,4,2,CLARK-3710
CLARK,3710,17,uncommitted,0,0,0,4,2,CLARK-3710
CLARK,3711,13,bennet,0,0,0,4,2,CLARK-3711
CLARK,3711,13,biden,0,1,0,4,2,CLARK-3711
CLARK,3711,13,buttigieg,1,4,6,4,2,CLARK-3711
CLARK,3711,13,delaney,0,0,0,4,2,CLARK-3711
CLARK,3711,13,gabbard,0,0,0,4,2,CLARK-3711
CLARK,3711,13,klobuchar,0,2,0,4,2,CLARK-3711
CLARK,3711,13,patrick,0,0,0,4,2,CLARK-3711
CLARK,3711,13,sanders,1,5,6,4,2,CLARK-3711
CLARK,3711,13,steyer,0,1,0,4,2,CLARK-3711
CLARK,3711,13,warren,0,0,0,4,2,CLARK-3711
CLARK,3711,13,yang,0,0,0,4,2,CLARK-3711
CLARK,3711,13,uncommitted,0,0,0,4,2,CLARK-3711
CLARK,3716,64,bennet,0,0,0,4,5,CLARK-3716
CLARK,3716,64,biden,1,14,17,4,5,CLARK-3716
CLARK,3716,64,buttigieg,2,8,18,4,5,CLARK-3716
CLARK,3716,64,delaney,0,0,0,4,5,CLARK-3716
CLARK,3716,64,gabbard,0,0,0,4,5,CLARK-3716
CLARK,3716,64,klobuchar,0,7,0,4,5,CLARK-3716
CLARK,3716,64,patrick,0,0,0,4,5,CLARK-3716
CLARK,3716,64,sanders,1,17,17,4,5,CLARK-3716
CLARK,3716,64,steyer,0,6,0,4,5,CLARK-3716
CLARK,3716,64,warren,1,11,12,4,5,CLARK-3716
CLARK,3716,64,yang,0,1,0,4,5,CLARK-3716
CLARK,3716,64,uncommitted,0,0,0,4,5,CLARK-3716
CLARK,3717,20,bennet,0,0,0,4,3,CLARK-3717
CLARK,3717,20,biden,1,8,9,4,3,CLARK-3717
CLARK,3717,20,buttigieg,0,2,0,4,3,CLARK-3717
CLARK,3717,20,delaney,0,0,0,4,3,CLARK-3717
CLARK,3717,20,gabbard,0,0,0,4,3,CLARK-3717
CLARK,3717,20,klobuchar,0,0,0,4,3,CLARK-3717
CLARK,3717,20,patrick,0,0,0,4,3,CLARK-3717
CLARK,3717,20,sanders,2,9,6,4,3,CLARK-3717
CLARK,3717,20,steyer,0,0,0,4,3,CLARK-3717
CLARK,3717,20,warren,0,1,0,4,3,CLARK-3717
CLARK,3717,20,yang,0,0,0,4,3,CLARK-3717
CLARK,3717,20,uncommitted,0,0,0,4,3,CLARK-3717
CLARK,3720,36,bennet,0,0,0,4,8,CLARK-3720
CLARK,3720,36,biden,3,9,11,4,8,CLARK-3720
CLARK,3720,36,buttigieg,2,5,9,4,8,CLARK-3720
CLARK,3720,36,delaney,0,0,0,4,8,CLARK-3720
CLARK,3720,36,gabbard,0,0,0,4,8,CLARK-3720
CLARK,3720,36,klobuchar,0,4,0,4,8,CLARK-3720
CLARK,3720,36,patrick,0,0,0,4,8,CLARK-3720
CLARK,3720,36,sanders,3,11,14,4,8,CLARK-3720
CLARK,3720,36,steyer,0,5,0,4,8,CLARK-3720
CLARK,3720,36,warren,0,2,0,4,8,CLARK-3720
CLARK,3720,36,yang,0,0,0,4,8,CLARK-3720
CLARK,3720,36,uncommitted,0,0,0,4,8,CLARK-3720
CLARK,3722,54,bennet,0,0,0,4,7,CLARK-3722
CLARK,3722,54,biden,2,11,13,4,7,CLARK-3722
CLARK,3722,54,buttigieg,2,7,13,4,7,CLARK-3722
CLARK,3722,54,delaney,0,0,0,4,7,CLARK-3722
CLARK,3722,54,gabbard,0,0,0,4,7,CLARK-3722
CLARK,3722,54,klobuchar,0,5,0,4,7,CLARK-3722
CLARK,3722,54,patrick,0,0,0,4,7,CLARK-3722
CLARK,3722,54,sanders,3,25,28,4,7,CLARK-3722
CLARK,3722,54,steyer,0,6,0,4,7,CLARK-3722
CLARK,3722,54,warren,0,0,0,4,7,CLARK-3722
CLARK,3722,54,yang,0,0,0,4,7,CLARK-3722
CLARK,3722,54,uncommitted,0,0,0,4,7,CLARK-3722
CLARK,3723,70,bennet,0,0,0,4,7,CLARK-3723
CLARK,3723,70,biden,2,15,17,4,7,CLARK-3723
CLARK,3723,70,buttigieg,2,14,21,4,7,CLARK-3723
CLARK,3723,70,delaney,0,0,0,4,7,CLARK-3723
CLARK,3723,70,gabbard,0,0,0,4,7,CLARK-3723
CLARK,3723,70,klobuchar,0,8,0,4,7,CLARK-3723
CLARK,3723,70,patrick,0,0,0,4,7,CLARK-3723
CLARK,3723,70,sanders,1,12,14,4,7,CLARK-3723
CLARK,3723,70,steyer,0,7,0,4,7,CLARK-3723
CLARK,3723,70,warren,2,14,17,4,7,CLARK-3723
CLARK,3723,70,yang,0,0,0,4,7,CLARK-3723
CLARK,3723,70,uncommitted,0,0,0,4,7,CLARK-3723
CLARK,3725,1,bennet,0,0,0,4,1,CLARK-3725
CLARK,3725,1,biden,1,1,1,4,1,CLARK-3725
CLARK,3725,1,buttigieg,0,0,0,4,1,CLARK-3725
CLARK,3725,1,delaney,0,0,0,4,1,CLARK-3725
CLARK,3725,1,gabbard,0,0,0,4,1,CLARK-3725
CLARK,3725,1,klobuchar,0,0,0,4,1,CLARK-3725
CLARK,3725,1,patrick,0,0,0,4,1,CLARK-3725
CLARK,3725,1,sanders,0,0,0,4,1,CLARK-3725
CLARK,3725,1,steyer,0,0,0,4,1,CLARK-3725
CLARK,3725,1,warren,0,0,0,4,1,CLARK-3725
CLARK,3725,1,yang,0,0,0,4,1,CLARK-3725
CLARK,3725,1,uncommitted,0,0,0,4,1,CLARK-3725
CLARK,3727,121,bennet,0,0,0,4,9,CLARK-3727
CLARK,3727,121,biden,4,40,45,4,9,CLARK-3727
CLARK,3727,121,buttigieg,2,19,29,4,9,CLARK-3727
CLARK,3727,121,delaney,0,0,0,4,9,CLARK-3727
CLARK,3727,121,gabbard,0,1,0,4,9,CLARK-3727
CLARK,3727,121,klobuchar,3,20,39,4,9,CLARK-3727
CLARK,3727,121,patrick,0,0,0,4,9,CLARK-3727
CLARK,3727,121,sanders,0,15,4,4,9,CLARK-3727
CLARK,3727,121,steyer,0,16,0,4,9,CLARK-3727
CLARK,3727,121,warren,0,9,0,4,9,CLARK-3727
CLARK,3727,121,yang,0,0,0,4,9,CLARK-3727
CLARK,3727,121,uncommitted,0,1,0,4,9,CLARK-3727
CLARK,3731,0,bennet,0,0,0,4,1,CLARK-3731
CLARK,3731,0,biden,0,0,0,4,1,CLARK-3731
CLARK,3731,0,buttigieg,0,0,0,4,1,CLARK-3731
CLARK,3731,0,delaney,0,0,0,4,1,CLARK-3731
CLARK,3731,0,gabbard,0,0,0,4,1,CLARK-3731
CLARK,3731,0,klobuchar,0,0,0,4,1,CLARK-3731
CLARK,3731,0,patrick,0,0,0,4,1,CLARK-3731
CLARK,3731,0,sanders,0,0,0,4,1,CLARK-3731
CLARK,3731,0,steyer,0,0,0,4,1,CLARK-3731
CLARK,3731,0,warren,0,0,0,4,1,CLARK-3731
CLARK,3731,0,yang,0,0,0,4,1,CLARK-3731
CLARK,3731,0,uncommitted,0,0,0,4,1,CLARK-3731
CLARK,3732,39,bennet,0,0,0,4,8,CLARK-3732
CLARK,3732,39,biden,2,8,10,4,8,CLARK-3732
CLARK,3732,39,buttigieg,2,5,9,4,8,CLARK-3732
CLARK,3732,39,delaney,0,0,0,4,8,CLARK-3732
CLARK,3732,39,gabbard,0,1,0,4,8,CLARK-3732
CLARK,3732,39,klobuchar,0,1,0,4,8,CLARK-3732
CLARK,3732,39,patrick,0,0,0,4,8,CLARK-3732
CLARK,3732,39,sanders,4,19,20,4,8,CLARK-3732
CLARK,3732,39,steyer,0,3,0,4,8,CLARK-3732
CLARK,3732,39,warren,0,2,0,4,8,CLARK-3732
CLARK,3732,39,yang,0,0,0,4,8,CLARK-3732
CLARK,3732,39,uncommitted,0,0,0,4,8,CLARK-3732
CLARK,3733,52,bennet,0,0,0,4,12,CLARK-3733
CLARK,3733,52,biden,3,13,14,4,12,CLARK-3733
CLARK,3733,52,buttigieg,4,11,16,4,12,CLARK-3733
CLARK,3733,52,delaney,0,0,0,4,12,CLARK-3733
CLARK,3733,52,gabbard,0,0,0,4,12,CLARK-3733
CLARK,3733,52,klobuchar,0,4,0,4,12,CLARK-3733
CLARK,3733,52,patrick,0,0,0,4,12,CLARK-3733
CLARK,3733,52,sanders,2,8,10,4,12,CLARK-3733
CLARK,3733,52,steyer,3,11,11,4,12,CLARK-3733
CLARK,3733,52,warren,0,5,1,4,12,CLARK-3733
CLARK,3733,52,yang,0,0,0,4,12,CLARK-3733
CLARK,3733,52,uncommitted,0,0,0,4,12,CLARK-3733
CLARK,3734,83,bennet,0,0,0,3,9,CLARK-3734
CLARK,3734,83,biden,0,4,0,3,9,CLARK-3734
CLARK,3734,83,buttigieg,5,20,26,3,9,CLARK-3734
CLARK,3734,83,delaney,0,0,0,3,9,CLARK-3734
CLARK,3734,83,gabbard,0,0,0,3,9,CLARK-3734
CLARK,3734,83,klobuchar,0,0,0,3,9,CLARK-3734
CLARK,3734,83,patrick,0,0,0,3,9,CLARK-3734
CLARK,3734,83,sanders,4,16,16,3,9,CLARK-3734
CLARK,3734,83,steyer,0,3,0,3,9,CLARK-3734
CLARK,3734,83,warren,0,5,5,3,9,CLARK-3734
CLARK,3734,83,yang,0,0,0,3,9,CLARK-3734
CLARK,3734,83,uncommitted,0,0,0,3,9,CLARK-3734
CLARK,3738,15,bennet,0,0,0,4,3,CLARK-3738
CLARK,3738,15,biden,2,7,9,4,3,CLARK-3738
CLARK,3738,15,buttigieg,0,1,0,4,3,CLARK-3738
CLARK,3738,15,delaney,0,0,0,4,3,CLARK-3738
CLARK,3738,15,gabbard,0,0,0,4,3,CLARK-3738
CLARK,3738,15,klobuchar,0,1,1,4,3,CLARK-3738
CLARK,3738,15,patrick,0,0,0,4,3,CLARK-3738
CLARK,3738,15,sanders,0,1,0,4,3,CLARK-3738
CLARK,3738,15,steyer,1,3,5,4,3,CLARK-3738
CLARK,3738,15,warren,0,1,0,4,3,CLARK-3738
CLARK,3738,15,yang,0,0,0,4,3,CLARK-3738
CLARK,3738,15,uncommitted,0,1,0,4,3,CLARK-3738
CLARK,3739,87,bennet,0,1,0,4,8,CLARK-3739
CLARK,3739,87,biden,2,14,16,4,8,CLARK-3739
CLARK,3739,87,buttigieg,0,10,2,4,8,CLARK-3739
CLARK,3739,87,delaney,0,0,0,4,8,CLARK-3739
CLARK,3739,87,gabbard,0,0,0,4,8,CLARK-3739
CLARK,3739,87,klobuchar,2,18,24,4,8,CLARK-3739
CLARK,3739,87,patrick,0,0,0,4,8,CLARK-3739
CLARK,3739,87,sanders,2,19,23,4,8,CLARK-3739
CLARK,3739,87,steyer,2,16,20,4,8,CLARK-3739
CLARK,3739,87,warren,0,8,0,4,8,CLARK-3739
CLARK,3739,87,yang,0,1,0,4,8,CLARK-3739
CLARK,3739,87,uncommitted,0,0,0,4,8,CLARK-3739
CLARK,3740,208,bennet,0,0,0,3,15,CLARK-3740
CLARK,3740,208,biden,3,36,47,3,15,CLARK-3740
CLARK,3740,208,buttigieg,5,48,66,3,15,CLARK-3740
CLARK,3740,208,delaney,0,0,0,3,15,CLARK-3740
CLARK,3740,208,gabbard,0,0,0,3,15,CLARK-3740
CLARK,3740,208,klobuchar,0,26,0,3,15,CLARK-3740
CLARK,3740,208,patrick,0,0,0,3,15,CLARK-3740
CLARK,3740,208,sanders,4,48,49,3,15,CLARK-3740
CLARK,3740,208,steyer,0,9,0,3,15,CLARK-3740
CLARK,3740,208,warren,3,40,44,3,15,CLARK-3740
CLARK,3740,208,yang,0,0,0,3,15,CLARK-3740
CLARK,3740,208,uncommitted,0,1,0,3,15,CLARK-3740
CLARK,3744,0,bennet,0,0,0,4,1,CLARK-3744
CLARK,3744,0,biden,0,0,0,4,1,CLARK-3744
CLARK,3744,0,buttigieg,0,0,0,4,1,CLARK-3744
CLARK,3744,0,delaney,0,0,0,4,1,CLARK-3744
CLARK,3744,0,gabbard,0,0,0,4,1,CLARK-3744
CLARK,3744,0,klobuchar,0,0,0,4,1,CLARK-3744
CLARK,3744,0,patrick,0,0,0,4,1,CLARK-3744
CLARK,3744,0,sanders,0,0,0,4,1,CLARK-3744
CLARK,3744,0,steyer,0,0,0,4,1,CLARK-3744
CLARK,3744,0,warren,0,0,0,4,1,CLARK-3744
CLARK,3744,0,yang,0,0,0,4,1,CLARK-3744
CLARK,3744,0,uncommitted,0,0,0,4,1,CLARK-3744
CLARK,3748,87,bennet,0,0,0,4,10,CLARK-3748
CLARK,3748,87,biden,3,26,30,4,10,CLARK-3748
CLARK,3748,87,buttigieg,3,11,22,4,10,CLARK-3748
CLARK,3748,87,delaney,0,0,0,4,10,CLARK-3748
CLARK,3748,87,gabbard,0,0,0,4,10,CLARK-3748
CLARK,3748,87,klobuchar,0,8,0,4,10,CLARK-3748
CLARK,3748,87,patrick,0,0,0,4,10,CLARK-3748
CLARK,3748,87,sanders,4,28,34,4,10,CLARK-3748
CLARK,3748,87,steyer,0,6,0,4,10,CLARK-3748
CLARK,3748,87,warren,0,5,0,4,10,CLARK-3748
CLARK,3748,87,yang,0,2,0,4,10,CLARK-3748
CLARK,3748,87,uncommitted,0,1,0,4,10,CLARK-3748
CLARK,3752,54,bennet,0,0,0,4,16,CLARK-3752
CLARK,3752,54,biden,3,10,10,4,16,CLARK-3752
CLARK,3752,54,buttigieg,0,0,0,4,16,CLARK-3752
CLARK,3752,54,delaney,0,0,0,4,16,CLARK-3752
CLARK,3752,54,gabbard,0,0,0,4,16,CLARK-3752
CLARK,3752,54,klobuchar,0,0,0,4,16,CLARK-3752
CLARK,3752,54,patrick,0,0,0,4,16,CLARK-3752
CLARK,3752,54,sanders,9,28,29,4,16,CLARK-3752
CLARK,3752,54,steyer,0,3,0,4,16,CLARK-3752
CLARK,3752,54,warren,4,13,14,4,16,CLARK-3752
CLARK,3752,54,yang,0,0,0,4,16,CLARK-3752
CLARK,3752,54,uncommitted,0,0,0,4,16,CLARK-3752
CLARK,3753,6,bennet,0,0,0,4,1,CLARK-3753
CLARK,3753,6,biden,0,0,0,4,1,CLARK-3753
CLARK,3753,6,buttigieg,0,1,1,4,1,CLARK-3753
CLARK,3753,6,delaney,0,0,1,4,1,CLARK-3753
CLARK,3753,6,gabbard,0,1,0,4,1,CLARK-3753
CLARK,3753,6,klobuchar,0,0,0,4,1,CLARK-3753
CLARK,3753,6,patrick,0,0,0,4,1,CLARK-3753
CLARK,3753,6,sanders,0,1,1,4,1,CLARK-3753
CLARK,3753,6,steyer,1,2,2,4,1,CLARK-3753
CLARK,3753,6,warren,0,1,0,4,1,CLARK-3753
CLARK,3753,6,yang,0,0,0,4,1,CLARK-3753
CLARK,3753,6,uncommitted,0,0,0,4,1,CLARK-3753
CLARK,3756,19,bennet,0,0,0,4,3,CLARK-3756
CLARK,3756,19,biden,0,2,0,4,3,CLARK-3756
CLARK,3756,19,buttigieg,1,6,7,4,3,CLARK-3756
CLARK,3756,19,delaney,0,0,0,4,3,CLARK-3756
CLARK,3756,19,gabbard,0,0,0,4,3,CLARK-3756
CLARK,3756,19,klobuchar,1,4,5,4,3,CLARK-3756
CLARK,3756,19,patrick,0,0,0,4,3,CLARK-3756
CLARK,3756,19,sanders,0,3,0,4,3,CLARK-3756
CLARK,3756,19,steyer,0,1,0,4,3,CLARK-3756
CLARK,3756,19,warren,1,3,7,4,3,CLARK-3756
CLARK,3756,19,yang,0,0,0,4,3,CLARK-3756
CLARK,3756,19,uncommitted,0,0,0,4,3,CLARK-3756
CLARK,3766,44,bennet,0,0,0,4,6,CLARK-3766
CLARK,3766,44,biden,1,8,11,4,6,CLARK-3766
CLARK,3766,44,buttigieg,2,8,13,4,6,CLARK-3766
CLARK,3766,44,delaney,0,0,0,4,6,CLARK-3766
CLARK,3766,44,gabbard,0,1,0,4,6,CLARK-3766
CLARK,3766,44,klobuchar,1,7,7,4,6,CLARK-3766
CLARK,3766,44,patrick,0,0,0,4,6,CLARK-3766
CLARK,3766,44,sanders,2,9,13,4,6,CLARK-3766
CLARK,3766,44,steyer,0,6,0,4,6,CLARK-3766
CLARK,3766,44,warren,0,4,0,4,6,CLARK-3766
CLARK,3766,44,yang,0,1,0,4,6,CLARK-3766
CLARK,3766,44,uncommitted,0,0,0,4,6,CLARK-3766
CLARK,3767,2,bennet,0,0,0,4,1,CLARK-3767
CLARK,3767,2,biden,1,2,2,4,1,CLARK-3767
CLARK,3767,2,buttigieg,0,0,0,4,1,CLARK-3767
CLARK,3767,2,delaney,0,0,0,4,1,CLARK-3767
CLARK,3767,2,gabbard,0,0,0,4,1,CLARK-3767
CLARK,3767,2,klobuchar,0,0,0,4,1,CLARK-3767
CLARK,3767,2,patrick,0,0,0,4,1,CLARK-3767
CLARK,3767,2,sanders,0,0,0,4,1,CLARK-3767
CLARK,3767,2,steyer,0,0,0,4,1,CLARK-3767
CLARK,3767,2,warren,0,0,0,4,1,CLARK-3767
CLARK,3767,2,yang,0,0,0,4,1,CLARK-3767
CLARK,3767,2,uncommitted,0,0,0,4,1,CLARK-3767
CLARK,3771,56,bennet,0,0,0,4,9,CLARK-3771
CLARK,3771,56,biden,2,8,13,4,9,CLARK-3771
CLARK,3771,56,buttigieg,0,4,0,4,9,CLARK-3771
CLARK,3771,56,delaney,0,0,0,4,9,CLARK-3771
CLARK,3771,56,gabbard,0,0,0,4,9,CLARK-3771
CLARK,3771,56,klobuchar,0,6,0,4,9,CLARK-3771
CLARK,3771,56,patrick,0,0,0,4,9,CLARK-3771
CLARK,3771,56,sanders,4,22,23,4,9,CLARK-3771
CLARK,3771,56,steyer,0,5,1,4,9,CLARK-3771
CLARK,3771,56,warren,3,11,17,4,9,CLARK-3771
CLARK,3771,56,yang,0,0,0,4,9,CLARK-3771
CLARK,3771,56,uncommitted,0,0,0,4,9,CLARK-3771
CLARK,3774,46,bennet,0,0,0,1,10,CLARK-3774
CLARK,3774,46,biden,2,7,8,1,10,CLARK-3774
CLARK,3774,46,buttigieg,0,5,0,1,10,CLARK-3774
CLARK,3774,46,delaney,0,0,0,1,10,CLARK-3774
CLARK,3774,46,gabbard,0,0,0,1,10,CLARK-3774
CLARK,3774,46,klobuchar,0,2,0,1,10,CLARK-3774
CLARK,3774,46,patrick,0,0,0,1,10,CLARK-3774
CLARK,3774,46,sanders,5,21,23,1,10,CLARK-3774
CLARK,3774,46,steyer,0,2,0,1,10,CLARK-3774
CLARK,3774,46,warren,3,9,11,1,10,CLARK-3774
CLARK,3774,46,yang,0,0,0,1,10,CLARK-3774
CLARK,3774,46,uncommitted,0,0,0,1,10,CLARK-3774
CLARK,3782,43,bennet,0,0,0,1,5,CLARK-3782
CLARK,3782,43,biden,0,6,3,1,5,CLARK-3782
CLARK,3782,43,buttigieg,0,5,1,1,5,CLARK-3782
CLARK,3782,43,delaney,0,0,0,1,5,CLARK-3782
CLARK,3782,43,gabbard,0,2,0,1,5,CLARK-3782
CLARK,3782,43,klobuchar,0,5,0,1,5,CLARK-3782
CLARK,3782,43,patrick,0,0,0,1,5,CLARK-3782
CLARK,3782,43,sanders,5,17,26,1,5,CLARK-3782
CLARK,3782,43,steyer,0,3,0,1,5,CLARK-3782
CLARK,3782,43,warren,0,2,1,1,5,CLARK-3782
CLARK,3782,43,yang,0,3,0,1,5,CLARK-3782
CLARK,3782,43,uncommitted,0,0,0,1,5,CLARK-3782
CLARK,3787,79,bennet,0,0,0,4,13,CLARK-3787
CLARK,3787,79,biden,5,18,33,4,13,CLARK-3787
CLARK,3787,79,buttigieg,0,7,0,4,13,CLARK-3787
CLARK,3787,79,delaney,0,0,0,4,13,CLARK-3787
CLARK,3787,79,gabbard,0,0,0,4,13,CLARK-3787
CLARK,3787,79,klobuchar,0,8,0,4,13,CLARK-3787
CLARK,3787,79,patrick,0,0,0,4,13,CLARK-3787
CLARK,3787,79,sanders,8,33,46,4,13,CLARK-3787
CLARK,3787,79,steyer,0,5,0,4,13,CLARK-3787
CLARK,3787,79,warren,0,4,0,4,13,CLARK-3787
CLARK,3787,79,yang,0,3,0,4,13,CLARK-3787
CLARK,3787,79,uncommitted,0,0,1,4,13,CLARK-3787
CLARK,3788,108,bennet,0,0,0,4,8,CLARK-3788
CLARK,3788,108,biden,3,28,36,4,8,CLARK-3788
CLARK,3788,108,buttigieg,0,10,0,4,8,CLARK-3788
CLARK,3788,108,delaney,0,0,0,4,8,CLARK-3788
CLARK,3788,108,gabbard,0,0,0,4,8,CLARK-3788
CLARK,3788,108,klobuchar,3,26,45,4,8,CLARK-3788
CLARK,3788,108,patrick,0,0,0,4,8,CLARK-3788
CLARK,3788,108,sanders,2,16,22,4,8,CLARK-3788
CLARK,3788,108,steyer,0,15,3,4,8,CLARK-3788
CLARK,3788,108,warren,0,9,0,4,8,CLARK-3788
CLARK,3788,108,yang,0,0,0,4,8,CLARK-3788
CLARK,3788,108,uncommitted,0,4,0,4,8,CLARK-3788
CLARK,3800,55,bennet,0,0,0,4,6,CLARK-3800
CLARK,3800,55,biden,2,15,17,4,6,CLARK-3800
CLARK,3800,55,buttigieg,1,8,10,4,6,CLARK-3800
CLARK,3800,55,delaney,0,0,0,4,6,CLARK-3800
CLARK,3800,55,gabbard,0,0,0,4,6,CLARK-3800
CLARK,3800,55,klobuchar,1,12,12,4,6,CLARK-3800
CLARK,3800,55,patrick,0,0,0,4,6,CLARK-3800
CLARK,3800,55,sanders,2,14,16,4,6,CLARK-3800
CLARK,3800,55,steyer,0,2,0,4,6,CLARK-3800
CLARK,3800,55,warren,0,3,0,4,6,CLARK-3800
CLARK,3800,55,yang,0,0,0,4,6,CLARK-3800
CLARK,3800,55,uncommitted,0,1,0,4,6,CLARK-3800
CLARK,3803,8,bennet,0,0,0,1,1,CLARK-3803
CLARK,3803,8,biden,0,0,0,1,1,CLARK-3803
CLARK,3803,8,buttigieg,0,1,1,1,1,CLARK-3803
CLARK,3803,8,delaney,0,0,0,1,1,CLARK-3803
